Throughput: 34.97
[2025-04-18 14:24:59.640] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1975.680 mW,
[2025-04-18 14:25:09.289] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2536.128 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 14:25:09.675] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 14:25:10.061] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 14:25:10.443] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2612.480 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 14:25:10.829] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2572.288 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 14:25:11.209] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2572.288 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 14:25:11.593] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2652.672 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 14:25:11.979] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2652.672 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 14:25:12.364] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2572.288 mW, VDD_SOC: 2012.800 mW,
[2025-04-18 14:25:12.751] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2536.128 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 14:25:13.133] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2612.480 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 14:25:13.517] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2652.672 mW, VDD_SOC: 2053.056 mW,
[2025-04-18 14:25:13.904] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2612.480 mW, VDD_SOC: 2012.800 mW,
[2025-04-18 14:25:14.296] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2612.480 mW, VDD_SOC: 2053.056 mW,
