Throughput: 152.30
[2025-06-16 20:48:51.523] VDD_IN: 6894.720 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:48:51.870] VDD_IN: 6894.720 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:48:52.219] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:48:52.567] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:48:52.916] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:48:53.268] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:48:53.620] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:48:53.968] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:48:54.318] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:48:54.665] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:48:55.014] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:48:55.362] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:48:55.712] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:48:56.062] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:48:56.410] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:48:56.759] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:48:57.109] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:48:57.457] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:48:57.806] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:48:58.154] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:48:58.503] VDD_IN: 6814.080 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:48:58.854] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:48:59.203] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:48:59.551] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:48:59.901] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:49:00.250] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:49:00.599] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:49:00.949] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:49:01.297] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:49:01.646] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:49:01.995] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:49:02.344] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:49:02.695] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:49:03.045] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:49:03.393] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:49:03.742] VDD_IN: 6814.080 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:49:04.093] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:49:04.443] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:49:04.791] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:49:05.144] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:49:05.492] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:49:05.839] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
