Throughput: 39.28
[2025-04-18 14:05:08.507] VDD_IN: 8749.440 mW, VDD_CPU_GPU_CV: 3295.744 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:05:14.299] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:05:14.689] VDD_IN: 8628.480 mW, VDD_CPU_GPU_CV: 3215.360 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:05:15.074] VDD_IN: 8628.480 mW, VDD_CPU_GPU_CV: 3215.360 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:05:15.460] VDD_IN: 8588.160 mW, VDD_CPU_GPU_CV: 3215.360 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:05:15.844] VDD_IN: 8668.800 mW, VDD_CPU_GPU_CV: 3215.360 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:05:16.228] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:05:16.616] VDD_IN: 8614.784 mW, VDD_CPU_GPU_CV: 3215.360 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:05:17.006] VDD_IN: 8614.784 mW, VDD_CPU_GPU_CV: 3215.360 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:05:17.396] VDD_IN: 8614.784 mW, VDD_CPU_GPU_CV: 3215.360 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:05:17.779] VDD_IN: 8668.800 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:05:18.165] VDD_IN: 8614.784 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:05:18.553] VDD_IN: 8614.784 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:05:18.937] VDD_IN: 8614.784 mW, VDD_CPU_GPU_CV: 3215.360 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:05:19.320] VDD_IN: 8614.784 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:05:19.705] VDD_IN: 8668.800 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:05:20.094] VDD_IN: 8668.800 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:05:20.486] VDD_IN: 8614.784 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:05:20.869] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2974.208 mW, VDD_SOC: 1851.776 mW,
[2025-04-18 14:05:21.247] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2934.016 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:05:21.631] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2893.824 mW, VDD_SOC: 1774.080 mW,
[2025-04-18 14:05:22.010] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2858.176 mW, VDD_SOC: 1774.080 mW,
[2025-04-18 14:05:22.384] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1774.080 mW,
[2025-04-18 14:05:22.763] VDD_IN: 7660.800 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1733.760 mW,
[2025-04-18 14:05:23.144] VDD_IN: 7620.480 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 1733.760 mW,
