Throughput: 80.04
[2025-04-18 16:13:38.851] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 16:13:39.240] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 16:13:39.622] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1774.080 mW,
[2025-04-18 16:13:40.007] VDD_IN: 7459.200 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1774.080 mW,
[2025-04-18 16:13:40.387] VDD_IN: 7459.200 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1774.080 mW,
[2025-04-18 16:13:40.771] VDD_IN: 7418.880 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1774.080 mW,
[2025-04-18 16:13:41.150] VDD_IN: 7418.880 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 1774.080 mW,
[2025-04-18 16:13:41.539] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 1774.080 mW,
[2025-04-18 16:13:41.923] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1774.080 mW,
[2025-04-18 16:13:42.304] VDD_IN: 7418.880 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1774.080 mW,
[2025-04-18 16:13:42.691] VDD_IN: 7418.880 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1774.080 mW,
[2025-04-18 16:13:43.076] VDD_IN: 7459.200 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1774.080 mW,
[2025-04-18 16:13:43.454] VDD_IN: 7418.880 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1774.080 mW,
[2025-04-18 16:13:43.835] VDD_IN: 7459.200 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1774.080 mW,
[2025-04-18 16:13:44.215] VDD_IN: 7459.200 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1774.080 mW,
[2025-04-18 16:13:44.604] VDD_IN: 7418.880 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1774.080 mW,
[2025-04-18 16:13:44.985] VDD_IN: 7418.880 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 1774.080 mW,
[2025-04-18 16:13:45.368] VDD_IN: 7418.880 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 1774.080 mW,
[2025-04-18 16:13:45.753] VDD_IN: 7418.880 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1774.080 mW,
[2025-04-18 16:13:46.134] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1774.080 mW,
[2025-04-18 16:13:46.515] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 1774.080 mW,
[2025-04-18 16:13:46.899] VDD_IN: 7418.880 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1774.080 mW,
[2025-04-18 16:13:47.280] VDD_IN: 7418.880 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 1774.080 mW,
[2025-04-18 16:13:47.659] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 1774.080 mW,
[2025-04-18 16:13:48.034] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 1774.080 mW,
[2025-04-18 16:13:48.414] VDD_IN: 7418.880 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1774.080 mW,
