Throughput: 92.95
[2025-04-12 18:15:51.450] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:15:51.831] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:15:52.207] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:15:52.586] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:15:52.960] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:15:53.338] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:15:53.715] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:15:54.093] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:15:54.475] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:15:54.853] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:15:55.228] VDD_IN: 9218.624 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:15:55.609] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:15:55.990] VDD_IN: 9419.904 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:15:56.364] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:15:56.744] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:15:57.123] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:15:57.500] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:15:57.872] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:15:58.242] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:15:58.614] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:15:58.991] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:15:59.365] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 4099.584 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:15:59.742] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:16:00.124] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:16:00.500] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:16:00.876] VDD_IN: 9218.624 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:16:01.247] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:16:01.622] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:16:02.000] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:16:02.379] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:16:02.753] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1851.776 mW,
