Throughput: 57.24
[2025-04-19 17:36:55.958] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:36:56.353] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:36:56.738] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:36:57.126] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:36:57.514] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:36:57.900] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:36:58.285] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:36:58.672] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:36:59.056] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:36:59.445] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:36:59.823] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:37:00.209] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:37:00.596] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:37:00.985] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:37:01.371] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:37:01.756] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:37:02.142] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:37:02.529] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:37:02.925] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:37:03.311] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:37:03.699] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:37:04.085] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1935.360 mW,
