Throughput: 67.92
[2025-06-16 22:14:40.484] VDD_IN: 9419.904 mW, VDD_CPU_GPU_CV: 4012.800 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 22:14:40.833] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 3812.160 mW, VDD_SOC: 1932.288 mW,
[2025-06-16 22:14:41.185] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3772.032 mW, VDD_SOC: 1932.288 mW,
[2025-06-16 22:14:41.535] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1932.288 mW,
[2025-06-16 22:14:41.886] VDD_IN: 9218.624 mW, VDD_CPU_GPU_CV: 3731.904 mW, VDD_SOC: 1972.544 mW,
[2025-06-16 22:14:42.237] VDD_IN: 9017.344 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 1932.288 mW,
[2025-06-16 22:14:42.588] VDD_IN: 9097.856 mW, VDD_CPU_GPU_CV: 3657.472 mW, VDD_SOC: 1932.288 mW,
[2025-06-16 22:14:42.941] VDD_IN: 9138.112 mW, VDD_CPU_GPU_CV: 3697.664 mW, VDD_SOC: 1932.288 mW,
[2025-06-16 22:14:43.297] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3697.664 mW, VDD_SOC: 1932.288 mW,
[2025-06-16 22:14:43.649] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1932.288 mW,
[2025-06-16 22:14:44.000] VDD_IN: 9218.624 mW, VDD_CPU_GPU_CV: 3657.472 mW, VDD_SOC: 1932.288 mW,
[2025-06-16 22:14:44.353] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3691.776 mW, VDD_SOC: 1972.544 mW,
[2025-06-16 22:14:44.703] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3731.904 mW, VDD_SOC: 1972.544 mW,
[2025-06-16 22:14:45.053] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3731.904 mW, VDD_SOC: 1932.288 mW,
[2025-06-16 22:14:45.405] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3731.904 mW, VDD_SOC: 1932.288 mW,
[2025-06-16 22:14:45.757] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3731.904 mW, VDD_SOC: 1972.544 mW,
[2025-06-16 22:14:46.109] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3731.904 mW, VDD_SOC: 1972.544 mW,
[2025-06-16 22:14:46.460] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3731.904 mW, VDD_SOC: 1972.544 mW,
[2025-06-16 22:14:46.806] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3731.904 mW, VDD_SOC: 1972.544 mW,
[2025-06-16 22:14:47.160] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3731.904 mW, VDD_SOC: 1972.544 mW,
[2025-06-16 22:14:47.508] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3731.904 mW, VDD_SOC: 1972.544 mW,
[2025-06-16 22:14:47.860] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3731.904 mW, VDD_SOC: 1972.544 mW,
[2025-06-16 22:14:48.214] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3731.904 mW, VDD_SOC: 1972.544 mW,
[2025-06-16 22:14:48.565] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3731.904 mW, VDD_SOC: 1972.544 mW,
[2025-06-16 22:14:48.915] VDD_IN: 9218.624 mW, VDD_CPU_GPU_CV: 3697.664 mW, VDD_SOC: 1932.288 mW,
[2025-06-16 22:14:49.268] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3731.904 mW, VDD_SOC: 1972.544 mW,
[2025-06-16 22:14:49.622] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3697.664 mW, VDD_SOC: 1932.288 mW,
[2025-06-16 22:14:49.976] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3731.904 mW, VDD_SOC: 1972.544 mW,
