Throughput: 57.65
[2025-06-16 23:22:24.084] VDD_IN: 8131.712 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 23:22:24.431] VDD_IN: 8131.712 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 23:22:24.777] VDD_IN: 8131.712 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 23:22:25.124] VDD_IN: 8131.712 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 23:22:25.473] VDD_IN: 8091.456 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 23:22:25.820] VDD_IN: 8104.320 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 23:22:26.166] VDD_IN: 8104.320 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 23:22:26.514] VDD_IN: 8104.320 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 23:22:26.859] VDD_IN: 8051.200 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 23:22:27.208] VDD_IN: 8091.456 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 23:22:27.558] VDD_IN: 8131.712 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 23:22:27.902] VDD_IN: 8131.712 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 23:22:28.248] VDD_IN: 8131.712 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 23:22:28.595] VDD_IN: 8131.712 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 23:22:28.943] VDD_IN: 8131.712 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 23:22:29.287] VDD_IN: 8091.456 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 23:22:29.635] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 23:22:29.982] VDD_IN: 8091.456 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 23:22:30.328] VDD_IN: 8091.456 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 23:22:30.675] VDD_IN: 8104.320 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 23:22:31.023] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2692.864 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 23:22:31.375] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1892.032 mW,
