Throughput: 87.28
[2025-04-12 18:53:13.152] VDD_IN: 8467.200 mW, VDD_CPU_GPU_CV: 2974.208 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 18:53:13.538] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:53:13.918] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:53:14.303] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:53:14.688] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:53:15.072] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:53:15.450] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 18:53:15.841] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:53:16.228] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:53:16.611] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:53:17.002] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:53:17.391] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:53:17.776] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:53:18.162] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:53:18.554] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:53:18.939] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:53:19.326] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:53:19.711] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:53:20.096] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:53:20.486] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:53:20.872] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:53:21.259] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:53:21.644] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:53:22.038] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:53:22.428] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:53:22.813] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:53:23.202] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2893.824 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:53:23.592] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:53:23.979] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
