Throughput: 61.03
[2025-06-16 23:38:00.713] VDD_IN: 8695.296 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1932.288 mW,
[2025-06-16 23:38:01.064] VDD_IN: 8614.784 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1932.288 mW,
[2025-06-16 23:38:01.412] VDD_IN: 8574.528 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 23:38:01.761] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1932.288 mW,
[2025-06-16 23:38:02.109] VDD_IN: 8614.784 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1932.288 mW,
[2025-06-16 23:38:02.458] VDD_IN: 8574.528 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 23:38:02.806] VDD_IN: 8574.528 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1932.288 mW,
[2025-06-16 23:38:03.156] VDD_IN: 8574.528 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1932.288 mW,
[2025-06-16 23:38:03.502] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 23:38:03.851] VDD_IN: 8574.528 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1932.288 mW,
[2025-06-16 23:38:04.199] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 23:38:04.551] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1932.288 mW,
[2025-06-16 23:38:04.900] VDD_IN: 8574.528 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1932.288 mW,
