Throughput: 43.82
[2025-04-18 16:28:00.907] VDD_IN: 11030.144 mW, VDD_CPU_GPU_CV: 5168.256 mW, VDD_SOC: 2049.792 mW,
[2025-04-18 16:28:01.288] VDD_IN: 10949.632 mW, VDD_CPU_GPU_CV: 5096.256 mW, VDD_SOC: 2089.984 mW,
[2025-04-18 16:28:01.672] VDD_IN: 11012.608 mW, VDD_CPU_GPU_CV: 5056.128 mW, VDD_SOC: 2089.984 mW,
[2025-04-18 16:28:02.062] VDD_IN: 10708.096 mW, VDD_CPU_GPU_CV: 4775.232 mW, VDD_SOC: 2089.984 mW,
[2025-04-18 16:28:02.442] VDD_IN: 10426.304 mW, VDD_CPU_GPU_CV: 4494.336 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 16:28:02.826] VDD_IN: 10426.304 mW, VDD_CPU_GPU_CV: 4494.336 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 16:28:03.210] VDD_IN: 10466.560 mW, VDD_CPU_GPU_CV: 4534.464 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 16:28:03.592] VDD_IN: 10265.280 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 16:28:03.973] VDD_IN: 10426.304 mW, VDD_CPU_GPU_CV: 4534.464 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 16:28:04.351] VDD_IN: 10587.328 mW, VDD_CPU_GPU_CV: 4614.720 mW, VDD_SOC: 2130.176 mW,
[2025-04-18 16:28:04.738] VDD_IN: 10667.840 mW, VDD_CPU_GPU_CV: 4654.848 mW, VDD_SOC: 2133.568 mW,
[2025-04-18 16:28:05.121] VDD_IN: 10466.560 mW, VDD_CPU_GPU_CV: 4574.592 mW, VDD_SOC: 2133.568 mW,
[2025-04-18 16:28:05.501] VDD_IN: 10506.816 mW, VDD_CPU_GPU_CV: 4614.720 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 16:28:05.885] VDD_IN: 10466.560 mW, VDD_CPU_GPU_CV: 4614.720 mW, VDD_SOC: 2133.568 mW,
[2025-04-18 16:28:06.272] VDD_IN: 10386.048 mW, VDD_CPU_GPU_CV: 4534.464 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 16:28:06.653] VDD_IN: 10225.024 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 16:28:07.039] VDD_IN: 10265.280 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 16:28:07.423] VDD_IN: 10386.048 mW, VDD_CPU_GPU_CV: 4494.336 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 16:28:07.807] VDD_IN: 10547.072 mW, VDD_CPU_GPU_CV: 4614.720 mW, VDD_SOC: 2130.176 mW,
[2025-04-18 16:28:08.188] VDD_IN: 10587.328 mW, VDD_CPU_GPU_CV: 4614.720 mW, VDD_SOC: 2130.176 mW,
[2025-04-18 16:28:08.572] VDD_IN: 10466.560 mW, VDD_CPU_GPU_CV: 4454.208 mW, VDD_SOC: 2133.568 mW,
[2025-04-18 16:28:08.958] VDD_IN: 10184.768 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 2093.312 mW,
