Throughput: 93.03
[2025-06-16 21:30:30.394] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1771.264 mW,
[2025-06-16 21:30:30.743] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:30:31.091] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:30:31.440] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1771.264 mW,
[2025-06-16 21:30:31.789] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:30:32.136] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:30:32.490] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:30:32.839] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:30:33.188] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1771.264 mW,
[2025-06-16 21:30:33.539] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:30:33.887] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1771.264 mW,
[2025-06-16 21:30:34.234] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1771.264 mW,
[2025-06-16 21:30:34.581] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1771.264 mW,
[2025-06-16 21:30:34.931] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1771.264 mW,
[2025-06-16 21:30:35.282] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:30:35.632] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:30:35.979] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1771.264 mW,
