Throughput: 101.59
[2025-04-14 16:18:05.620] VDD_IN: 9218.624 mW, VDD_CPU_GPU_CV: 3295.744 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:06.002] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3295.744 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:06.389] VDD_IN: 9138.112 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:06.773] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:07.154] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:07.535] VDD_IN: 9138.112 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:07.921] VDD_IN: 9138.112 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:08.307] VDD_IN: 9138.112 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:08.689] VDD_IN: 9138.112 mW, VDD_CPU_GPU_CV: 3295.744 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:09.064] VDD_IN: 9138.112 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:09.446] VDD_IN: 9138.112 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:09.830] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:10.211] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3295.744 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:10.596] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3295.744 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:10.979] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:11.359] VDD_IN: 9138.112 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:11.736] VDD_IN: 9138.112 mW, VDD_CPU_GPU_CV: 3215.360 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:12.114] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:12.495] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:12.878] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:13.263] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:13.652] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3295.744 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:14.037] VDD_IN: 9218.624 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:14.420] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:14.809] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3295.744 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:15.192] VDD_IN: 9138.112 mW, VDD_CPU_GPU_CV: 3295.744 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:15.573] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3295.744 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:15.955] VDD_IN: 9138.112 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:16.339] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3295.744 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:16.722] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3295.744 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:17.105] VDD_IN: 9138.112 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:17.488] VDD_IN: 9138.112 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:17.871] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3295.744 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:18.257] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3295.744 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:18.642] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3295.744 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:19.024] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:19.407] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 16:18:19.793] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 2093.312 mW,
