Throughput: 36.99
[2025-04-12 19:05:41.708] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 19:05:42.090] VDD_IN: 9419.904 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 19:05:42.475] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 19:05:42.860] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 19:05:43.245] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 19:05:43.627] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 19:05:44.011] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 19:05:44.398] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 19:05:44.779] VDD_IN: 9419.904 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 19:05:45.163] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3938.816 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 19:05:45.545] VDD_IN: 9419.904 mW, VDD_CPU_GPU_CV: 4052.928 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 19:05:45.932] VDD_IN: 9580.928 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 19:05:46.310] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 19:05:46.697] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 19:05:47.076] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 19:05:47.455] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 3898.624 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 19:05:47.841] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 19:05:48.224] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3938.816 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 19:05:48.613] VDD_IN: 9419.904 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 19:05:49.000] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 19:05:49.379] VDD_IN: 9419.904 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 19:05:49.760] VDD_IN: 9419.904 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 19:05:50.146] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 19:05:50.531] VDD_IN: 9621.184 mW, VDD_CPU_GPU_CV: 4099.584 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 19:05:50.909] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 3938.816 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 19:05:51.288] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 3938.816 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 19:05:51.672] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 19:05:52.057] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 19:05:52.437] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 19:05:52.818] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 19:05:53.206] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 19:05:53.588] VDD_IN: 9419.904 mW, VDD_CPU_GPU_CV: 3938.816 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 19:05:53.974] VDD_IN: 9218.624 mW, VDD_CPU_GPU_CV: 3697.664 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 19:05:54.359] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 19:05:54.745] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2974.208 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 19:05:55.125] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2934.016 mW, VDD_SOC: 1774.080 mW,
[2025-04-12 19:05:55.507] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2858.176 mW, VDD_SOC: 1774.080 mW,
[2025-04-12 19:05:55.891] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1774.080 mW,
[2025-04-12 19:05:56.268] VDD_IN: 7620.480 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 1774.080 mW,
