Throughput: 111.28
[2025-04-12 18:22:00.121] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3818.240 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:00.508] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3778.048 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:00.901] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3778.048 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:01.290] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:01.676] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:02.069] VDD_IN: 8896.576 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:02.454] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3778.048 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:02.838] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:03.221] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:03.606] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:03.986] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:04.380] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:04.765] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3778.048 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:05.161] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:05.546] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3778.048 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:05.933] VDD_IN: 8896.576 mW, VDD_CPU_GPU_CV: 3697.664 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:06.320] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:06.702] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:07.084] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:07.463] VDD_IN: 8896.576 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:07.847] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3778.048 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:08.231] VDD_IN: 9017.344 mW, VDD_CPU_GPU_CV: 3778.048 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:08.623] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3778.048 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:09.006] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:09.388] VDD_IN: 8896.576 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:09.772] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:10.158] VDD_IN: 8896.576 mW, VDD_CPU_GPU_CV: 3697.664 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:10.540] VDD_IN: 8896.576 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:10.926] VDD_IN: 8896.576 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:11.307] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:11.685] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3778.048 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:12.077] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:12.461] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:12.846] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:13.231] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1811.520 mW,
