Throughput: 58.78
[2025-06-16 21:27:50.252] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2536.128 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 21:27:50.614] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 21:27:50.966] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 21:27:51.326] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 21:27:51.681] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 21:27:52.038] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 21:27:52.397] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 21:27:52.754] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:27:53.109] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 21:27:53.465] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 21:27:53.820] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 21:27:54.182] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:27:54.534] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 21:27:54.887] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 21:27:55.240] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 21:27:55.596] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 21:27:55.953] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 21:27:56.309] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:27:56.668] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2411.520 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 21:27:57.023] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 21:27:57.376] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 21:27:57.729] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 21:27:58.084] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:27:58.440] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2411.520 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:27:58.795] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:27:59.153] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2411.520 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 21:27:59.505] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2411.520 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 21:27:59.858] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2411.520 mW, VDD_SOC: 1895.040 mW,
