Throughput: 40.48
[2025-04-14 17:09:32.701] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 17:09:33.078] VDD_IN: 8104.320 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 17:09:33.463] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2536.128 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 17:09:33.842] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2536.128 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 17:09:34.223] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2536.128 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 17:09:34.605] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2536.128 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 17:09:34.987] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2536.128 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 17:09:35.371] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2536.128 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 17:09:35.754] VDD_IN: 8104.320 mW, VDD_CPU_GPU_CV: 2495.872 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 17:09:36.137] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2495.872 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 17:09:36.528] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2495.872 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 17:09:36.911] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2536.128 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 17:09:37.295] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 17:09:37.685] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 17:09:38.069] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 17:09:38.455] VDD_IN: 8104.320 mW, VDD_CPU_GPU_CV: 2536.128 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 17:09:38.842] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 17:09:39.228] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2536.128 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 17:09:39.613] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2536.128 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 17:09:40.002] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2495.872 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 17:09:40.386] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2536.128 mW, VDD_SOC: 1975.680 mW,
