Throughput: 176.06
[2025-06-16 23:09:21.634] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 23:09:21.984] VDD_IN: 6814.080 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 23:09:22.330] VDD_IN: 6814.080 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 23:09:22.680] VDD_IN: 6814.080 mW, VDD_CPU_GPU_CV: 1610.240 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 23:09:23.030] VDD_IN: 6814.080 mW, VDD_CPU_GPU_CV: 1610.240 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 23:09:23.383] VDD_IN: 6814.080 mW, VDD_CPU_GPU_CV: 1610.240 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 23:09:23.735] VDD_IN: 6773.760 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 23:09:24.084] VDD_IN: 6814.080 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 23:09:24.429] VDD_IN: 6814.080 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 23:09:24.780] VDD_IN: 6814.080 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 23:09:25.132] VDD_IN: 6814.080 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 23:09:25.483] VDD_IN: 6814.080 mW, VDD_CPU_GPU_CV: 1610.240 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 23:09:25.837] VDD_IN: 6773.760 mW, VDD_CPU_GPU_CV: 1610.240 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 23:09:26.184] VDD_IN: 6814.080 mW, VDD_CPU_GPU_CV: 1610.240 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 23:09:26.533] VDD_IN: 6773.760 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 23:09:26.885] VDD_IN: 6814.080 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 23:09:27.233] VDD_IN: 6814.080 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 23:09:27.582] VDD_IN: 6814.080 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 23:09:27.932] VDD_IN: 6814.080 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 23:09:28.280] VDD_IN: 6814.080 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 23:09:28.630] VDD_IN: 6773.760 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1814.400 mW,
