Throughput: 171.55
[2025-06-16 21:04:27.742] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:04:28.091] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:04:28.442] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:04:28.792] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:04:29.138] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:04:29.490] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:04:29.841] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:04:30.191] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:04:30.541] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:04:30.889] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:04:31.236] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:04:31.581] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:04:31.928] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:04:32.280] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:04:32.631] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:04:32.981] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:04:33.332] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:04:33.684] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:04:34.035] VDD_IN: 7096.320 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:04:34.384] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:04:34.734] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:04:35.083] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:04:35.434] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:04:35.782] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:04:36.133] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:04:36.482] VDD_IN: 7096.320 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:04:36.828] VDD_IN: 7096.320 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:04:37.176] VDD_IN: 7096.320 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:04:37.525] VDD_IN: 7096.320 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:04:37.873] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:04:38.223] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:04:38.572] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:04:38.920] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:04:39.268] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:04:39.618] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:04:39.966] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:04:40.316] VDD_IN: 7096.320 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:04:40.665] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:04:41.015] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:04:41.360] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:04:41.709] VDD_IN: 7096.320 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:04:42.057] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:04:42.406] VDD_IN: 7096.320 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 1733.760 mW,
