Throughput: 26.38
[2025-04-14 17:45:33.894] VDD_IN: 11896.832 mW, VDD_CPU_GPU_CV: 4086.528 mW, VDD_SOC: 3536.896 mW,
[2025-04-14 17:45:40.631] VDD_IN: 11776.256 mW, VDD_CPU_GPU_CV: 3812.160 mW, VDD_SOC: 3577.088 mW,
[2025-04-14 17:45:41.002] VDD_IN: 11736.064 mW, VDD_CPU_GPU_CV: 3812.160 mW, VDD_SOC: 3577.088 mW,
[2025-04-14 17:45:41.378] VDD_IN: 11776.256 mW, VDD_CPU_GPU_CV: 3812.160 mW, VDD_SOC: 3577.088 mW,
[2025-04-14 17:45:41.751] VDD_IN: 11736.064 mW, VDD_CPU_GPU_CV: 3812.160 mW, VDD_SOC: 3577.088 mW,
[2025-04-14 17:45:42.126] VDD_IN: 11856.640 mW, VDD_CPU_GPU_CV: 3852.288 mW, VDD_SOC: 3617.280 mW,
[2025-04-14 17:45:42.502] VDD_IN: 11856.640 mW, VDD_CPU_GPU_CV: 3852.288 mW, VDD_SOC: 3617.280 mW,
[2025-04-14 17:45:42.871] VDD_IN: 11856.640 mW, VDD_CPU_GPU_CV: 3812.160 mW, VDD_SOC: 3617.280 mW,
[2025-04-14 17:45:43.248] VDD_IN: 11856.640 mW, VDD_CPU_GPU_CV: 3852.288 mW, VDD_SOC: 3617.280 mW,
[2025-04-14 17:45:43.626] VDD_IN: 11816.448 mW, VDD_CPU_GPU_CV: 3852.288 mW, VDD_SOC: 3577.088 mW,
[2025-04-14 17:45:43.998] VDD_IN: 11816.448 mW, VDD_CPU_GPU_CV: 3852.288 mW, VDD_SOC: 3577.088 mW,
[2025-04-14 17:45:44.375] VDD_IN: 11856.640 mW, VDD_CPU_GPU_CV: 3812.160 mW, VDD_SOC: 3577.088 mW,
[2025-04-14 17:45:44.754] VDD_IN: 11816.448 mW, VDD_CPU_GPU_CV: 3812.160 mW, VDD_SOC: 3577.088 mW,
[2025-04-14 17:45:45.130] VDD_IN: 11736.064 mW, VDD_CPU_GPU_CV: 3772.032 mW, VDD_SOC: 3577.088 mW,
[2025-04-14 17:45:45.503] VDD_IN: 11736.064 mW, VDD_CPU_GPU_CV: 3812.160 mW, VDD_SOC: 3577.088 mW,
[2025-04-14 17:45:45.879] VDD_IN: 11695.872 mW, VDD_CPU_GPU_CV: 3812.160 mW, VDD_SOC: 3577.088 mW,
[2025-04-14 17:45:46.259] VDD_IN: 11776.256 mW, VDD_CPU_GPU_CV: 3812.160 mW, VDD_SOC: 3577.088 mW,
[2025-04-14 17:45:46.637] VDD_IN: 11776.256 mW, VDD_CPU_GPU_CV: 3812.160 mW, VDD_SOC: 3617.280 mW,
[2025-04-14 17:45:47.013] VDD_IN: 11736.064 mW, VDD_CPU_GPU_CV: 3812.160 mW, VDD_SOC: 3577.088 mW,
[2025-04-14 17:45:47.391] VDD_IN: 11816.448 mW, VDD_CPU_GPU_CV: 3812.160 mW, VDD_SOC: 3617.280 mW,
[2025-04-14 17:45:47.766] VDD_IN: 11776.256 mW, VDD_CPU_GPU_CV: 3852.288 mW, VDD_SOC: 3577.088 mW,
[2025-04-14 17:45:48.140] VDD_IN: 11856.640 mW, VDD_CPU_GPU_CV: 3812.160 mW, VDD_SOC: 3577.088 mW,
[2025-04-14 17:45:48.516] VDD_IN: 11816.448 mW, VDD_CPU_GPU_CV: 3852.288 mW, VDD_SOC: 3577.088 mW,
