Throughput: 36.59
[2025-04-12 18:56:25.550] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 18:56:25.932] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 18:56:26.316] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 18:56:26.703] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 18:56:27.092] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 18:56:27.482] VDD_IN: 9419.904 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 18:56:27.864] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 18:56:28.256] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 18:56:28.637] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 3938.816 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 18:56:29.015] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 18:56:29.398] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 18:56:29.784] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 18:56:30.168] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3938.816 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 18:56:30.555] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 18:56:30.938] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 18:56:31.323] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 18:56:31.704] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 18:56:32.091] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 18:56:32.475] VDD_IN: 9419.904 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 18:56:32.857] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 3898.624 mW, VDD_SOC: 1892.032 mW,
