Throughput: 54.45
[2025-04-12 17:24:20.042] VDD_IN: 7580.160 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:20.424] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:20.804] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:21.189] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:21.584] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:21.970] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:22.353] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:22.746] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:23.140] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:23.525] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:23.909] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:24.297] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:24.683] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:25.071] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:25.456] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:25.838] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:26.224] VDD_IN: 7459.200 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:26.615] VDD_IN: 7459.200 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:26.999] VDD_IN: 7459.200 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:24:27.391] VDD_IN: 7459.200 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:27.776] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:28.164] VDD_IN: 7418.880 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:28.551] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:28.933] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:29.321] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:29.704] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:30.091] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:30.482] VDD_IN: 7459.200 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:30.873] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:31.257] VDD_IN: 7539.840 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:24:31.643] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:32.024] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:32.410] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:32.797] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:33.182] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:33.568] VDD_IN: 7539.840 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:33.957] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:34.350] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:34.735] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
