Throughput: 82.60
[2025-06-16 23:45:46.431] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2012.800 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:45:46.788] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 2012.800 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:45:47.139] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 2012.800 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:45:47.493] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:45:47.846] VDD_IN: 6935.040 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:45:48.199] VDD_IN: 6935.040 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:45:48.551] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:45:48.904] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:45:49.258] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:45:49.611] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:45:49.965] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:45:50.318] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:45:50.671] VDD_IN: 6935.040 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:45:51.022] VDD_IN: 6935.040 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:45:51.374] VDD_IN: 6935.040 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:45:51.728] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:45:52.081] VDD_IN: 6935.040 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:45:52.438] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:45:52.792] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:45:53.144] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:45:53.496] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:45:53.849] VDD_IN: 6935.040 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:45:54.202] VDD_IN: 6935.040 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:45:54.554] VDD_IN: 6935.040 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:45:54.907] VDD_IN: 6935.040 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:45:55.260] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:45:55.615] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:45:55.969] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 23:45:56.322] VDD_IN: 6935.040 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1733.760 mW,
