Throughput: 84.60
[2025-06-17 00:01:22.972] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:23.324] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:23.677] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:24.030] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:24.384] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:24.734] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:25.087] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:25.441] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:25.794] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:26.148] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:26.500] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:26.854] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:27.207] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:27.559] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:27.913] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:28.268] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:28.623] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:28.973] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:29.324] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:29.674] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:30.025] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:30.375] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:30.727] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:31.080] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:31.433] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:31.789] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:32.139] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:32.490] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:32.843] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:33.197] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:33.549] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:33.900] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:34.252] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:34.604] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:34.958] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1733.760 mW,
[2025-06-17 00:01:35.310] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1733.760 mW,
