Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
dla0,612000000,47.55,super_resolution_bsd500-bs1,7189.366,1851.776,1931.225,280385.28,72219.264,75317.76
dla0,918000000,50.77,super_resolution_bsd500-bs1,7984.368,2658.909,1854.72,319374.72,106356.352,74188.8
