Throughput: 40.50
[2025-04-18 14:34:36.788] VDD_IN: 10064.000 mW, VDD_CPU_GPU_CV: 4173.312 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 14:34:37.171] VDD_IN: 10064.000 mW, VDD_CPU_GPU_CV: 4133.184 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 14:34:37.560] VDD_IN: 10426.304 mW, VDD_CPU_GPU_CV: 4213.440 mW, VDD_SOC: 2491.904 mW,
[2025-04-18 14:34:37.935] VDD_IN: 10788.608 mW, VDD_CPU_GPU_CV: 4293.696 mW, VDD_SOC: 2612.480 mW,
[2025-04-18 14:34:38.306] VDD_IN: 10587.328 mW, VDD_CPU_GPU_CV: 4173.312 mW, VDD_SOC: 2334.848 mW,
[2025-04-18 14:34:38.690] VDD_IN: 10104.256 mW, VDD_CPU_GPU_CV: 4012.800 mW, VDD_SOC: 2214.080 mW,
[2025-04-18 14:34:39.076] VDD_IN: 10023.744 mW, VDD_CPU_GPU_CV: 3972.672 mW, VDD_SOC: 2133.568 mW,
[2025-04-18 14:34:39.457] VDD_IN: 10064.000 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 2133.568 mW,
[2025-04-18 14:34:39.844] VDD_IN: 9862.720 mW, VDD_CPU_GPU_CV: 3932.544 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 14:34:40.232] VDD_IN: 9943.232 mW, VDD_CPU_GPU_CV: 4012.800 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 14:34:40.615] VDD_IN: 9902.976 mW, VDD_CPU_GPU_CV: 3892.416 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 14:34:40.996] VDD_IN: 9822.464 mW, VDD_CPU_GPU_CV: 3932.544 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 14:34:41.379] VDD_IN: 10023.744 mW, VDD_CPU_GPU_CV: 4012.800 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 14:34:41.760] VDD_IN: 9983.488 mW, VDD_CPU_GPU_CV: 3972.672 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 14:34:42.147] VDD_IN: 10023.744 mW, VDD_CPU_GPU_CV: 4052.928 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 14:34:42.531] VDD_IN: 10064.000 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 14:34:42.915] VDD_IN: 10587.328 mW, VDD_CPU_GPU_CV: 4213.440 mW, VDD_SOC: 2572.288 mW,
[2025-04-18 14:34:43.291] VDD_IN: 10748.352 mW, VDD_CPU_GPU_CV: 4173.312 mW, VDD_SOC: 2612.480 mW,
[2025-04-18 14:34:43.668] VDD_IN: 10627.584 mW, VDD_CPU_GPU_CV: 4253.568 mW, VDD_SOC: 2334.848 mW,
[2025-04-18 14:34:44.053] VDD_IN: 10184.768 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 2214.080 mW,
[2025-04-18 14:34:44.433] VDD_IN: 10064.000 mW, VDD_CPU_GPU_CV: 4052.928 mW, VDD_SOC: 2133.568 mW,
[2025-04-18 14:34:44.819] VDD_IN: 10466.560 mW, VDD_CPU_GPU_CV: 4213.440 mW, VDD_SOC: 2294.592 mW,
[2025-04-18 14:34:45.205] VDD_IN: 10627.584 mW, VDD_CPU_GPU_CV: 4133.184 mW, VDD_SOC: 2692.864 mW,
[2025-04-18 14:34:45.579] VDD_IN: 10627.584 mW, VDD_CPU_GPU_CV: 4173.312 mW, VDD_SOC: 2455.616 mW,
[2025-04-18 14:34:45.959] VDD_IN: 10225.024 mW, VDD_CPU_GPU_CV: 4052.928 mW, VDD_SOC: 2254.336 mW,
[2025-04-18 14:34:46.343] VDD_IN: 10144.512 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 2173.824 mW,
[2025-04-18 14:34:46.732] VDD_IN: 10184.768 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 2133.568 mW,
[2025-04-18 14:34:47.113] VDD_IN: 10265.280 mW, VDD_CPU_GPU_CV: 4213.440 mW, VDD_SOC: 2173.824 mW,
[2025-04-18 14:34:47.497] VDD_IN: 10184.768 mW, VDD_CPU_GPU_CV: 4133.184 mW, VDD_SOC: 2133.568 mW,
[2025-04-18 14:34:47.879] VDD_IN: 10064.000 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 2133.568 mW,
[2025-04-18 14:34:48.263] VDD_IN: 10064.000 mW, VDD_CPU_GPU_CV: 4052.928 mW, VDD_SOC: 2133.568 mW,
[2025-04-18 14:34:48.648] VDD_IN: 9943.232 mW, VDD_CPU_GPU_CV: 3972.672 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 14:34:49.032] VDD_IN: 10023.744 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 2093.312 mW,
