Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
gpu,612000000,40.48,super_resolution_bsd500-bs1,8144.64,2539.225,1974.646,317640.96,99029.76,77011.2
gpu,918000000,47.72,super_resolution_bsd500-bs1,9579.896,3837.422,2027.251,373615.936,149659.456,79062.784
