Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
gpu,612000000,48.04,efficientvit_b3,8045.391,2602.079,1915.717,313770.24,101481.088,74712.96
gpu,918000000,62.35,efficientvit_b3,9851.366,4154.791,2016.929,384203.264,162036.864,78660.224
