Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
gpu,612000000,58.46,yolov3-tiny-416-bs1,8088.812,2655.864,1906.412,315463.68,103578.688,74350.08
gpu,918000000,59.99,yolov3-tiny-416-bs1,9948.393,4214.469,2015.897,387987.328,164364.288,78619.968
