Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
gpu,612000000,48.52,efficientnet_b5,7998.868,2225.434,2056.32,311955.84,86791.936,80196.48
gpu,918000000,59.65,efficientnet_b5,9352.811,3436.931,2093.312,364759.616,134040.32,81639.168
