Throughput: 97.26
[2025-04-19 17:19:53.375] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 2012.800 mW, VDD_SOC: 1895.040 mW,
[2025-04-19 17:19:53.756] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 2012.800 mW, VDD_SOC: 1854.720 mW,
[2025-04-19 17:19:54.140] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1854.720 mW,
[2025-04-19 17:19:54.521] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 2012.800 mW, VDD_SOC: 1854.720 mW,
[2025-04-19 17:19:54.912] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1854.720 mW,
[2025-04-19 17:19:55.290] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2012.800 mW, VDD_SOC: 1854.720 mW,
[2025-04-19 17:19:55.676] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1854.720 mW,
[2025-04-19 17:19:56.059] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1854.720 mW,
[2025-04-19 17:19:56.447] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1854.720 mW,
[2025-04-19 17:19:56.830] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 2012.800 mW, VDD_SOC: 1854.720 mW,
[2025-04-19 17:19:57.219] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1854.720 mW,
[2025-04-19 17:19:57.606] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1854.720 mW,
[2025-04-19 17:19:57.996] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1854.720 mW,
[2025-04-19 17:19:58.385] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 2012.800 mW, VDD_SOC: 1854.720 mW,
[2025-04-19 17:19:58.770] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 2012.800 mW, VDD_SOC: 1854.720 mW,
[2025-04-19 17:19:59.156] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 2012.800 mW, VDD_SOC: 1854.720 mW,
[2025-04-19 17:19:59.541] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1854.720 mW,
[2025-04-19 17:19:59.928] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1854.720 mW,
[2025-04-19 17:20:00.313] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 2012.800 mW, VDD_SOC: 1854.720 mW,
[2025-04-19 17:20:00.704] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 2012.800 mW, VDD_SOC: 1854.720 mW,
[2025-04-19 17:20:01.087] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1854.720 mW,
[2025-04-19 17:20:01.471] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1854.720 mW,
[2025-04-19 17:20:01.849] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1854.720 mW,
[2025-04-19 17:20:02.229] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 2012.800 mW, VDD_SOC: 1854.720 mW,
[2025-04-19 17:20:02.613] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1854.720 mW,
[2025-04-19 17:20:02.997] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1854.720 mW,
[2025-04-19 17:20:03.379] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1854.720 mW,
