Throughput: 32.04
[2025-04-14 17:31:12.272] VDD_IN: 8104.320 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 17:31:20.223] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 2016.000 mW,
[2025-04-14 17:31:20.600] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 2016.000 mW,
[2025-04-14 17:31:20.983] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 2016.000 mW,
[2025-04-14 17:31:21.365] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 2016.000 mW,
[2025-04-14 17:31:21.745] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 2016.000 mW,
[2025-04-14 17:31:22.127] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 2016.000 mW,
[2025-04-14 17:31:22.508] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 2016.000 mW,
[2025-04-14 17:31:22.890] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 2016.000 mW,
[2025-04-14 17:31:23.273] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 2016.000 mW,
[2025-04-14 17:31:23.651] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 2016.000 mW,
[2025-04-14 17:31:24.031] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 2016.000 mW,
[2025-04-14 17:31:24.412] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 2016.000 mW,
[2025-04-14 17:31:24.793] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 2016.000 mW,
[2025-04-14 17:31:25.173] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 2016.000 mW,
[2025-04-14 17:31:25.553] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 2016.000 mW,
[2025-04-14 17:31:25.929] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 2016.000 mW,
[2025-04-14 17:31:26.311] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-14 17:31:26.685] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 2056.320 mW,
