Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
gpu,612000000,43.35,super_resolution_bsd500-bs1,8235.618,2707.275,1933.292,321189.12,105583.744,75398.4
gpu,918000000,48.38,super_resolution_bsd500-bs1,9581.934,3996.048,1964.493,383277.376,159841.92,78579.712
