Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
gpu,612000000,35.64,efficientvit_b3,7860.384,2614.627,1855.728,314415.36,104585.088,74229.12
gpu,918000000,54.62,efficientvit_b3,10111.129,4531.687,1977.453,414556.288,185799.168,81075.584
