Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
gpu,612000000,54.45,yolov3-tiny-416-bs1,7496.418,2321.429,1816.468,292360.32,90535.744,70842.24
gpu,918000000,57.64,yolov3-tiny-416-bs1,8659.924,3431.778,1851.776,337737.024,133839.36,72219.264
