Throughput: 37.12
[2025-04-19 17:40:07.202] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:40:07.584] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:40:07.966] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:40:08.353] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:40:08.733] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1975.680 mW,
[2025-04-19 17:40:09.115] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:40:09.499] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:40:09.885] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:40:10.272] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:40:10.657] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:40:11.036] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:40:11.421] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1975.680 mW,
[2025-04-19 17:40:11.799] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:40:12.182] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:40:12.570] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1975.680 mW,
[2025-04-19 17:40:12.955] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1975.680 mW,
[2025-04-19 17:40:13.337] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1975.680 mW,
[2025-04-19 17:40:13.719] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:40:14.104] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:40:14.495] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1975.680 mW,
[2025-04-19 17:40:14.882] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:40:15.262] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:40:15.648] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:40:16.032] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1975.680 mW,
[2025-04-19 17:40:16.422] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:40:16.806] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:40:17.190] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:40:17.575] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:40:17.958] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:40:18.341] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:40:18.726] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1975.680 mW,
[2025-04-19 17:40:19.117] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:40:19.499] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:40:19.882] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:40:20.265] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:40:20.645] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1975.680 mW,
[2025-04-19 17:40:21.033] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1975.680 mW,
[2025-04-19 17:40:21.415] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:40:21.803] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1935.360 mW,
