Throughput: 72.33
[2025-04-12 18:09:40.102] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:09:40.484] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:09:40.861] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3938.816 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:09:41.237] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:09:41.614] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:09:41.992] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:09:42.367] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:09:42.744] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:09:43.121] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:09:43.501] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:09:43.880] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:09:44.263] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:09:44.641] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:09:45.018] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:09:45.396] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:09:45.778] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:09:46.157] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:09:46.535] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:09:46.909] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:09:47.283] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1851.776 mW,
