Throughput: 37.46
[2025-04-14 17:42:26.647] VDD_IN: 9580.928 mW, VDD_CPU_GPU_CV: 3892.416 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 17:42:31.623] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3858.432 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 17:42:32.003] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3858.432 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 17:42:32.386] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 3858.432 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 17:42:32.768] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 3858.432 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 17:42:33.151] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3818.240 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 17:42:33.535] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3898.624 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 17:42:33.917] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3858.432 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 17:42:34.298] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3898.624 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 17:42:34.685] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 3858.432 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 17:42:35.062] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 3858.432 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 17:42:35.442] VDD_IN: 9621.184 mW, VDD_CPU_GPU_CV: 3972.672 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 17:42:35.827] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 3898.624 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 17:42:36.211] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 3858.432 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 17:42:36.600] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3898.624 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 17:42:36.983] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3898.624 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 17:42:37.362] VDD_IN: 9540.672 mW, VDD_CPU_GPU_CV: 3898.624 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 17:42:37.746] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 3898.624 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 17:42:38.134] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 3858.432 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 17:42:38.517] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 3858.432 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 17:42:38.897] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3376.128 mW, VDD_SOC: 1892.032 mW,
[2025-04-14 17:42:39.279] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1814.400 mW,
[2025-04-14 17:42:39.661] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2934.016 mW, VDD_SOC: 1814.400 mW,
[2025-04-14 17:42:40.044] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2893.824 mW, VDD_SOC: 1814.400 mW,
[2025-04-14 17:42:40.424] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2934.016 mW, VDD_SOC: 1774.080 mW,
[2025-04-14 17:42:40.802] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1774.080 mW,
[2025-04-14 17:42:41.180] VDD_IN: 7660.800 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1733.760 mW,
