Throughput: 88.76
[2025-04-12 18:43:57.717] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:43:58.104] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:43:58.493] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:43:58.883] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:43:59.272] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:43:59.654] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:00.044] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:00.436] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:00.820] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:01.207] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:01.594] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:01.978] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:02.367] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:02.750] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:03.137] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:03.527] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:03.912] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:04.302] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:04.694] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:44:05.081] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:05.472] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:05.856] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:06.244] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 18:44:06.633] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:07.023] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:07.413] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:07.796] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:08.183] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:44:08.568] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1935.360 mW,
