Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
dla0,612000000,56.34,yolov3-tiny-416-bs1,7570.855,2317.301,1853.686,295263.36,90374.72,72293.76
dla0,918000000,59.24,yolov3-tiny-416-bs1,8725.952,3370.001,1882.725,331586.176,128060.032,71543.552
