Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
dla0,612000000,20.41,yolo11n,8372.448,2442.048,2100.776,334897.92,97681.92,84031.04
dla0,918000000,26.02,yolo11n,11703.11,3908.579,3501.837,468124.416,156343.168,140073.472
