Throughput: 38.01
[2025-04-19 17:38:31.213] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-19 17:38:31.598] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-19 17:38:31.984] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-19 17:38:32.365] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2016.000 mW,
[2025-04-19 17:38:32.745] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2016.000 mW,
[2025-04-19 17:38:33.126] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2016.000 mW,
[2025-04-19 17:38:33.508] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2056.320 mW,
[2025-04-19 17:38:33.887] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2016.000 mW,
[2025-04-19 17:38:34.267] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2016.000 mW,
[2025-04-19 17:38:34.648] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2016.000 mW,
[2025-04-19 17:38:35.029] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2016.000 mW,
[2025-04-19 17:38:35.412] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2016.000 mW,
[2025-04-19 17:38:35.794] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2016.000 mW,
[2025-04-19 17:38:36.176] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2016.000 mW,
[2025-04-19 17:38:36.555] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-19 17:38:36.937] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2016.000 mW,
[2025-04-19 17:38:37.316] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1975.680 mW,
[2025-04-19 17:38:37.692] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:38:38.077] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:38:38.456] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:38:38.837] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:38:39.217] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:38:39.598] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:38:39.976] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:38:40.355] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1975.680 mW,
