Throughput: 49.63
[2025-04-18 17:11:02.863] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:03.252] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:03.642] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:04.027] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:04.412] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:04.792] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:05.172] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 17:11:05.557] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 17:11:05.939] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:06.325] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:06.713] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:07.100] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:07.485] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:07.868] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:08.253] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:08.637] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:09.022] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:09.406] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:09.799] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:10.183] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:10.562] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:10.947] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:11.339] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2536.128 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:11.723] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:12.100] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:12.487] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:12.863] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:13.254] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2536.128 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:13.640] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:14.017] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:14.410] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:14.797] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:15.193] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:15.578] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:15.966] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:16.350] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 17:11:16.746] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
[2025-04-18 17:11:17.128] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 17:11:17.512] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1814.400 mW,
