Throughput: 32.69
[2025-04-18 17:07:47.162] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2495.872 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:47.549] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:47.934] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:48.325] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:48.712] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:49.095] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:49.476] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:49.858] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:50.245] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:50.631] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:51.020] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:51.407] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:51.789] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:52.173] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:52.559] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:52.943] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:53.327] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:53.710] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:54.092] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:54.475] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:54.861] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:55.244] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:55.630] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:56.013] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:56.397] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:56.782] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1975.680 mW,
[2025-04-18 17:07:57.168] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:57.550] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:57.938] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:58.324] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:58.710] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:59.099] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:59.478] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:07:59.861] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:08:00.244] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:08:00.630] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:08:01.017] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:08:01.401] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
[2025-04-18 17:08:01.783] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 2016.000 mW,
