Throughput: 74.70
[2025-06-16 21:33:05.650] VDD_IN: 8574.528 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:05.999] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:06.347] VDD_IN: 8574.528 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:06.694] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:07.042] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:07.389] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:07.737] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:08.088] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:08.434] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:08.784] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:09.135] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:09.485] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:09.833] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:10.181] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:10.528] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:10.879] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:11.227] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:11.574] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:11.920] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:12.267] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:12.614] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:12.963] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:13.313] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:13.660] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:14.006] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:14.356] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:14.703] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:15.051] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:15.400] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:15.749] VDD_IN: 8453.760 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:16.097] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:16.446] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:16.794] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:17.142] VDD_IN: 8453.760 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:17.491] VDD_IN: 8453.760 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:17.839] VDD_IN: 8413.504 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:18.186] VDD_IN: 8413.504 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:18.534] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:18.882] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:19.229] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:19.576] VDD_IN: 8534.272 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:19.925] VDD_IN: 8494.016 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-06-16 21:33:20.272] VDD_IN: 8453.760 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
