Throughput: 50.68
[2025-04-19 17:26:17.801] VDD_IN: 8547.840 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1892.032 mW,
[2025-04-19 17:26:18.184] VDD_IN: 8547.840 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1892.032 mW,
[2025-04-19 17:26:18.567] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1892.032 mW,
[2025-04-19 17:26:18.955] VDD_IN: 8628.480 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-04-19 17:26:19.332] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1892.032 mW,
[2025-04-19 17:26:19.714] VDD_IN: 8588.160 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1892.032 mW,
[2025-04-19 17:26:20.095] VDD_IN: 8588.160 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1932.288 mW,
[2025-04-19 17:26:20.480] VDD_IN: 8668.800 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:20.860] VDD_IN: 8695.296 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:21.243] VDD_IN: 8709.120 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:21.626] VDD_IN: 8709.120 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:22.006] VDD_IN: 8668.800 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:22.387] VDD_IN: 8749.440 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:22.771] VDD_IN: 8695.296 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:23.153] VDD_IN: 8695.296 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:23.538] VDD_IN: 8709.120 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:23.923] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:24.301] VDD_IN: 8709.120 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:24.687] VDD_IN: 8668.800 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:25.069] VDD_IN: 8668.800 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:25.450] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:25.831] VDD_IN: 8709.120 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:26.210] VDD_IN: 8668.800 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:26.587] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:26.969] VDD_IN: 8709.120 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:27.348] VDD_IN: 8709.120 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:27.734] VDD_IN: 8749.440 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:28.118] VDD_IN: 8709.120 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:28.495] VDD_IN: 8709.120 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:28.875] VDD_IN: 8628.480 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:29.260] VDD_IN: 8668.800 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:29.638] VDD_IN: 8695.296 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:30.023] VDD_IN: 8668.800 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:30.401] VDD_IN: 8695.296 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:30.785] VDD_IN: 8709.120 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:31.169] VDD_IN: 8709.120 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:31.554] VDD_IN: 8709.120 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:31.935] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1972.544 mW,
[2025-04-19 17:26:32.318] VDD_IN: 8628.480 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 1972.544 mW,
