Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
dla0,612000000,97.26,resnet50_Opset17,7291.872,1990.659,1855.728,291674.88,79626.368,74229.12
dla0,918000000,101.69,resnet50_Opset17,8170.486,2818.952,1880.566,318648.96,109939.136,73342.08
