Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
dla0,612000000,49.53,yolov3-tiny-416-bs1,7798.896,2221.125,1957.536,311955.84,88844.992,78301.44
dla0,918000000,50.68,yolov3-tiny-416-bs1,8667.681,3079.326,1959.125,338039.552,120093.696,76405.888
