Throughput: 57.91
[2025-04-12 17:46:01.017] VDD_IN: 9741.952 mW, VDD_CPU_GPU_CV: 4253.568 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 17:46:01.399] VDD_IN: 9661.440 mW, VDD_CPU_GPU_CV: 4253.568 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 17:46:01.782] VDD_IN: 9661.440 mW, VDD_CPU_GPU_CV: 4213.440 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 17:46:02.165] VDD_IN: 9661.440 mW, VDD_CPU_GPU_CV: 4253.568 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 17:46:02.543] VDD_IN: 9701.696 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 17:46:02.929] VDD_IN: 9701.696 mW, VDD_CPU_GPU_CV: 4213.440 mW, VDD_SOC: 1892.032 mW,
[2025-04-12 17:46:03.308] VDD_IN: 9621.184 mW, VDD_CPU_GPU_CV: 4133.184 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 17:46:03.690] VDD_IN: 9701.696 mW, VDD_CPU_GPU_CV: 4099.584 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:04.069] VDD_IN: 9621.184 mW, VDD_CPU_GPU_CV: 4012.800 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:04.447] VDD_IN: 9621.184 mW, VDD_CPU_GPU_CV: 4052.928 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:04.826] VDD_IN: 9741.952 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:05.213] VDD_IN: 9741.952 mW, VDD_CPU_GPU_CV: 4133.184 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:05.595] VDD_IN: 9701.696 mW, VDD_CPU_GPU_CV: 4052.928 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:05.986] VDD_IN: 9741.952 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:06.364] VDD_IN: 9661.440 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:06.744] VDD_IN: 9701.696 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:07.124] VDD_IN: 9621.184 mW, VDD_CPU_GPU_CV: 4052.928 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:07.506] VDD_IN: 9580.928 mW, VDD_CPU_GPU_CV: 4012.800 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:07.884] VDD_IN: 9621.184 mW, VDD_CPU_GPU_CV: 4052.928 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:08.265] VDD_IN: 9621.184 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:08.649] VDD_IN: 9661.440 mW, VDD_CPU_GPU_CV: 4052.928 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:09.042] VDD_IN: 9580.928 mW, VDD_CPU_GPU_CV: 4012.800 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:09.425] VDD_IN: 9621.184 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:09.806] VDD_IN: 9701.696 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:10.188] VDD_IN: 9661.440 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:10.566] VDD_IN: 9661.440 mW, VDD_CPU_GPU_CV: 4012.800 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:10.946] VDD_IN: 9580.928 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:11.330] VDD_IN: 9661.440 mW, VDD_CPU_GPU_CV: 4012.800 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:11.714] VDD_IN: 9701.696 mW, VDD_CPU_GPU_CV: 4052.928 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:12.097] VDD_IN: 9741.952 mW, VDD_CPU_GPU_CV: 4133.184 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:12.482] VDD_IN: 9701.696 mW, VDD_CPU_GPU_CV: 4052.928 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:12.866] VDD_IN: 9701.696 mW, VDD_CPU_GPU_CV: 4052.928 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:13.248] VDD_IN: 9701.696 mW, VDD_CPU_GPU_CV: 4052.928 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:13.628] VDD_IN: 9621.184 mW, VDD_CPU_GPU_CV: 4052.928 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:14.008] VDD_IN: 9661.440 mW, VDD_CPU_GPU_CV: 4052.928 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:14.392] VDD_IN: 9782.208 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:14.774] VDD_IN: 9701.696 mW, VDD_CPU_GPU_CV: 4052.928 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:15.162] VDD_IN: 9701.696 mW, VDD_CPU_GPU_CV: 4099.584 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:46:15.539] VDD_IN: 9701.696 mW, VDD_CPU_GPU_CV: 4052.928 mW, VDD_SOC: 1972.544 mW,
