Throughput: 28.17
[2025-06-16 23:58:47.989] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:48.339] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:48.688] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:49.037] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:49.385] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:49.734] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:50.086] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:50.437] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:50.786] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:51.134] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:51.484] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:51.833] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:52.183] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2170.368 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:52.533] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:52.882] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:53.233] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2170.368 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:53.583] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:53.933] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:54.284] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:54.634] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:54.986] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:55.338] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:55.687] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:56.037] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:56.388] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:56.737] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:57.085] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2170.368 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:57.435] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2210.560 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:57.787] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2170.368 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:58.137] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2210.560 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:58.489] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:58.838] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:59.186] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2170.368 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:59.537] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2170.368 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:58:59.885] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2210.560 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:59:00.236] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:59:00.586] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:59:00.937] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:59:01.286] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:59:01.635] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:59:01.985] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:59:02.335] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 2012.800 mW,
[2025-06-16 23:59:02.685] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 2016.000 mW,
