Throughput: 109.39
[2025-04-18 14:29:51.335] VDD_IN: 9138.112 mW, VDD_CPU_GPU_CV: 3577.088 mW, VDD_SOC: 1932.288 mW,
[2025-04-18 14:29:51.724] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3577.088 mW, VDD_SOC: 1932.288 mW,
[2025-04-18 14:29:52.106] VDD_IN: 8816.064 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:29:52.491] VDD_IN: 8695.296 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-18 14:29:52.872] VDD_IN: 8695.296 mW, VDD_CPU_GPU_CV: 3376.128 mW, VDD_SOC: 1851.776 mW,
[2025-04-18 14:29:53.259] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3536.896 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:29:53.646] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:29:54.032] VDD_IN: 8574.528 mW, VDD_CPU_GPU_CV: 3335.936 mW, VDD_SOC: 1851.776 mW,
[2025-04-18 14:29:54.420] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3376.128 mW, VDD_SOC: 1851.776 mW,
[2025-04-18 14:29:54.805] VDD_IN: 8668.800 mW, VDD_CPU_GPU_CV: 3335.936 mW, VDD_SOC: 1851.776 mW,
[2025-04-18 14:29:55.189] VDD_IN: 8628.480 mW, VDD_CPU_GPU_CV: 3335.936 mW, VDD_SOC: 1851.776 mW,
[2025-04-18 14:29:55.574] VDD_IN: 8695.296 mW, VDD_CPU_GPU_CV: 3376.128 mW, VDD_SOC: 1851.776 mW,
[2025-04-18 14:29:55.963] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-18 14:29:56.349] VDD_IN: 8628.480 mW, VDD_CPU_GPU_CV: 3376.128 mW, VDD_SOC: 1851.776 mW,
[2025-04-18 14:29:56.734] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-18 14:29:57.122] VDD_IN: 8896.576 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:29:57.509] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3536.896 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:29:57.898] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:29:58.285] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3536.896 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:29:58.670] VDD_IN: 8856.320 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:29:59.056] VDD_IN: 8896.576 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:29:59.437] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:29:59.823] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 1932.288 mW,
[2025-04-18 14:30:00.204] VDD_IN: 9218.624 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 1932.288 mW,
[2025-04-18 14:30:00.592] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 3657.472 mW, VDD_SOC: 1972.544 mW,
[2025-04-18 14:30:00.976] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:30:01.370] VDD_IN: 8896.576 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:30:01.756] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3536.896 mW, VDD_SOC: 1932.288 mW,
[2025-04-18 14:30:02.145] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3577.088 mW, VDD_SOC: 1932.288 mW,
[2025-04-18 14:30:02.527] VDD_IN: 8896.576 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:30:02.912] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3376.128 mW, VDD_SOC: 1851.776 mW,
[2025-04-18 14:30:03.297] VDD_IN: 8547.840 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 1851.776 mW,
[2025-04-18 14:30:03.681] VDD_IN: 8896.576 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:30:04.071] VDD_IN: 8856.320 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:30:04.463] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:30:04.841] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1892.032 mW,
[2025-04-18 14:30:05.233] VDD_IN: 8614.784 mW, VDD_CPU_GPU_CV: 3335.936 mW, VDD_SOC: 1851.776 mW,
[2025-04-18 14:30:05.614] VDD_IN: 9017.344 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 1932.288 mW,
