Throughput: 47.49
[2025-06-16 22:45:53.831] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:45:54.186] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:45:54.540] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:45:54.894] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:45:55.250] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:45:55.608] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:45:55.962] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:45:56.321] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:45:56.677] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:45:57.034] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:45:57.389] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:45:57.746] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:45:58.100] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:45:58.453] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:45:58.806] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:45:59.160] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:45:59.516] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:45:59.870] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:46:00.223] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:46:00.578] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:46:00.936] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:46:01.294] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:46:01.651] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:46:02.008] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:46:02.364] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:46:02.719] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:46:03.070] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:46:03.422] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:46:03.778] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:46:04.133] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:46:04.485] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:46:04.838] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:46:05.191] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:46:05.547] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:46:05.906] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:46:06.262] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:46:06.617] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:46:06.971] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1650.496 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:46:07.329] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:46:07.687] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:46:08.041] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 22:46:08.399] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 1854.720 mW,
