Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
dla0,612000000,76.82,resnet50_Opset17,7819.056,2477.757,1894.032,312762.24,99110.272,75761.28
dla0,918000000,83.70,resnet50_Opset17,9570.864,3991.456,1975.563,382834.56,159658.24,79022.528
