Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
dla0,612000000,38.40,super_resolution_bsd500-bs1,7883.077,2377.168,1934.326,307440.0,92709.568,75438.72
dla0,918000000,40.74,super_resolution_bsd500-bs1,9061.729,3466.818,1968.415,353407.424,135205.888,76768.192
