Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
dla0,612000000,49.71,yolov3-tiny-416-bs1,7506.757,2216.144,1854.72,292763.52,86429.632,72334.08
dla0,918000000,51.23,yolov3-tiny-416-bs1,8506.8,3164.862,1888.935,331765.184,123429.632,73668.48
