Throughput: 42.39
[2025-06-16 22:35:33.437] VDD_IN: 7096.320 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:35:33.784] VDD_IN: 7056.000 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:35:34.132] VDD_IN: 7056.000 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:35:34.479] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:35:34.824] VDD_IN: 7056.000 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:35:35.171] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:35:35.518] VDD_IN: 7056.000 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:35:35.865] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:35:36.214] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:35:36.564] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:35:36.912] VDD_IN: 7056.000 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:35:37.259] VDD_IN: 7056.000 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:35:37.609] VDD_IN: 7056.000 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:35:37.956] VDD_IN: 7056.000 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:35:38.302] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:35:38.649] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:35:38.996] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:35:39.345] VDD_IN: 7056.000 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:35:39.693] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 22:35:40.039] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 1892.032 mW, VDD_SOC: 1814.400 mW,
