Throughput: 43.59
[2025-04-12 17:54:08.364] VDD_IN: 8856.320 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:08.740] VDD_IN: 8856.320 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:09.116] VDD_IN: 8816.064 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:09.494] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:09.874] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:10.248] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:10.625] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:11.000] VDD_IN: 8789.760 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:11.379] VDD_IN: 8789.760 mW, VDD_CPU_GPU_CV: 3014.400 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:11.758] VDD_IN: 8749.440 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:12.137] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3014.400 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:12.508] VDD_IN: 8816.064 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:12.885] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:13.262] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:13.639] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:14.021] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:14.401] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:14.775] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:15.148] VDD_IN: 8816.064 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:15.524] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:15.904] VDD_IN: 8816.064 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:16.281] VDD_IN: 8695.296 mW, VDD_CPU_GPU_CV: 3014.400 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:16.658] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:17.035] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3014.400 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:17.413] VDD_IN: 8816.064 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:17.791] VDD_IN: 8749.440 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:18.169] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:18.547] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:18.923] VDD_IN: 8816.064 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:19.298] VDD_IN: 8856.320 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:19.675] VDD_IN: 8856.320 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:20.052] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:20.429] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:20.806] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:54:21.183] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 2012.800 mW,
