Throughput: 48.38
[2025-04-12 18:40:52.002] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2817.920 mW, VDD_SOC: 1895.040 mW,
[2025-04-12 18:40:52.380] VDD_IN: 8104.320 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 18:40:52.767] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 18:40:53.150] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1895.040 mW,
[2025-04-12 18:40:53.533] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1895.040 mW,
[2025-04-12 18:40:53.917] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1895.040 mW,
[2025-04-12 18:40:54.300] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1895.040 mW,
[2025-04-12 18:40:54.689] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1895.040 mW,
[2025-04-12 18:40:55.076] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1895.040 mW,
[2025-04-12 18:40:55.461] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 18:40:55.845] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1895.040 mW,
[2025-04-12 18:40:56.231] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 18:40:56.622] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 18:40:57.001] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1895.040 mW,
[2025-04-12 18:40:57.388] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1895.040 mW,
[2025-04-12 18:40:57.774] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1895.040 mW,
[2025-04-12 18:40:58.163] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1895.040 mW,
[2025-04-12 18:40:58.545] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1895.040 mW,
[2025-04-12 18:40:58.934] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1895.040 mW,
[2025-04-12 18:40:59.318] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1895.040 mW,
[2025-04-12 18:40:59.696] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 18:41:00.079] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 18:41:00.462] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 18:41:00.847] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1895.040 mW,
[2025-04-12 18:41:01.230] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 18:41:01.614] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1854.720 mW,
