Throughput: 46.33
[2025-04-12 19:02:33.541] VDD_IN: 10184.768 mW, VDD_CPU_GPU_CV: 4534.464 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 19:02:33.929] VDD_IN: 10184.768 mW, VDD_CPU_GPU_CV: 4494.336 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 19:02:34.307] VDD_IN: 10144.512 mW, VDD_CPU_GPU_CV: 4454.208 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 19:02:34.688] VDD_IN: 9943.232 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 19:02:35.075] VDD_IN: 10023.744 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 19:02:35.460] VDD_IN: 9943.232 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 19:02:35.841] VDD_IN: 9902.976 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 19:02:36.223] VDD_IN: 9983.488 mW, VDD_CPU_GPU_CV: 4293.696 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 19:02:36.611] VDD_IN: 10023.744 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 19:02:36.996] VDD_IN: 9983.488 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 19:02:37.382] VDD_IN: 9983.488 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 19:02:37.773] VDD_IN: 10064.000 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 19:02:38.150] VDD_IN: 10023.744 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 19:02:38.531] VDD_IN: 9983.488 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 19:02:38.915] VDD_IN: 9983.488 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 19:02:39.295] VDD_IN: 9943.232 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 19:02:39.683] VDD_IN: 10023.744 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 19:02:40.068] VDD_IN: 10023.744 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 19:02:40.453] VDD_IN: 9943.232 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 19:02:40.829] VDD_IN: 9943.232 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 19:02:41.210] VDD_IN: 10023.744 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 19:02:41.598] VDD_IN: 10064.000 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 19:02:41.984] VDD_IN: 10023.744 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 19:02:42.365] VDD_IN: 10064.000 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 19:02:42.751] VDD_IN: 10023.744 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 19:02:43.139] VDD_IN: 10023.744 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 19:02:43.518] VDD_IN: 10023.744 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 19:02:43.904] VDD_IN: 10023.744 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 19:02:44.290] VDD_IN: 9983.488 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 19:02:44.671] VDD_IN: 9983.488 mW, VDD_CPU_GPU_CV: 4373.952 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 19:02:45.050] VDD_IN: 10023.744 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 19:02:45.428] VDD_IN: 9943.232 mW, VDD_CPU_GPU_CV: 4293.696 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 19:02:45.810] VDD_IN: 9983.488 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 19:02:46.196] VDD_IN: 9943.232 mW, VDD_CPU_GPU_CV: 4253.568 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 19:02:46.577] VDD_IN: 10064.000 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 19:02:46.963] VDD_IN: 10023.744 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 19:02:47.343] VDD_IN: 9983.488 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 19:02:47.722] VDD_IN: 9983.488 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 19:02:48.112] VDD_IN: 9983.488 mW, VDD_CPU_GPU_CV: 4333.824 mW, VDD_SOC: 1972.544 mW,
