Throughput: 75.00
[2025-06-16 20:59:16.976] VDD_IN: 7056.000 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:59:17.324] VDD_IN: 7056.000 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:59:17.674] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:59:18.022] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:59:18.369] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:59:18.717] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:59:19.066] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:59:19.413] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:59:19.762] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:59:20.111] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:59:20.457] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:59:20.805] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:59:21.151] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:59:21.498] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:59:21.847] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:59:22.195] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:59:22.544] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:59:22.893] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:59:23.240] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:59:23.589] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:59:23.936] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:59:24.284] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:59:24.633] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1733.760 mW,
