Throughput: 188.71
[2025-06-16 23:56:12.758] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:13.109] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:13.457] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1851.776 mW,
[2025-06-16 23:56:13.807] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:14.161] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:14.510] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:14.859] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:15.209] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:15.557] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:15.908] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:16.259] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:16.608] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:16.959] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:17.308] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:17.655] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:18.006] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:18.355] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:18.705] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:19.054] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:19.405] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:19.755] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:20.106] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:20.458] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:20.805] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:21.150] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:21.496] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:21.845] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 23:56:22.190] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:22.541] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:22.888] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:23.238] VDD_IN: 7741.440 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:23.585] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:23.936] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:24.287] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:56:24.639] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1854.720 mW,
