Throughput: 35.25
[2025-04-12 17:24:22.002] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:22.385] VDD_IN: 7539.840 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:22.769] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:24:23.161] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:23.550] VDD_IN: 7539.840 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:23.938] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:24.323] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:24.704] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:25.093] VDD_IN: 7539.840 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:25.480] VDD_IN: 7539.840 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:25.865] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:26.246] VDD_IN: 7459.200 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:26.633] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:27.023] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:27.411] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:27.800] VDD_IN: 7539.840 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:28.187] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:28.574] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:28.958] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:29.343] VDD_IN: 7539.840 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:29.724] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:30.115] VDD_IN: 7539.840 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:30.505] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:30.894] VDD_IN: 7539.840 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:31.283] VDD_IN: 7539.840 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:31.671] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:32.059] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:32.445] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:32.836] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:33.225] VDD_IN: 7539.840 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:33.614] VDD_IN: 7539.840 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:34.002] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
[2025-04-12 17:24:34.390] VDD_IN: 7499.520 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1814.400 mW,
