Throughput: 48.04
[2025-04-14 17:12:43.050] VDD_IN: 8104.320 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1935.360 mW,
[2025-04-14 17:12:43.432] VDD_IN: 8104.320 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1935.360 mW,
[2025-04-14 17:12:43.812] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1895.040 mW,
[2025-04-14 17:12:44.196] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1895.040 mW,
[2025-04-14 17:12:44.578] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1895.040 mW,
[2025-04-14 17:12:44.959] VDD_IN: 8104.320 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1935.360 mW,
[2025-04-14 17:12:45.347] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1895.040 mW,
[2025-04-14 17:12:45.735] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1935.360 mW,
[2025-04-14 17:12:46.113] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1935.360 mW,
[2025-04-14 17:12:46.497] VDD_IN: 8104.320 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1935.360 mW,
[2025-04-14 17:12:46.878] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1895.040 mW,
[2025-04-14 17:12:47.262] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1895.040 mW,
[2025-04-14 17:12:47.647] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2536.128 mW, VDD_SOC: 1895.040 mW,
[2025-04-14 17:12:48.028] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2536.128 mW, VDD_SOC: 1895.040 mW,
[2025-04-14 17:12:48.404] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2536.128 mW, VDD_SOC: 1895.040 mW,
[2025-04-14 17:12:48.785] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1935.360 mW,
[2025-04-14 17:12:49.167] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 1935.360 mW,
[2025-04-14 17:12:49.549] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2692.864 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 17:12:49.933] VDD_IN: 8104.320 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1935.360 mW,
[2025-04-14 17:12:50.311] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1895.040 mW,
[2025-04-14 17:12:50.694] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1895.040 mW,
[2025-04-14 17:12:51.073] VDD_IN: 8104.320 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1935.360 mW,
