Throughput: 57.64
[2025-04-12 17:42:56.944] VDD_IN: 8735.552 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:42:57.330] VDD_IN: 8695.296 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:42:57.716] VDD_IN: 8695.296 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:42:58.101] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:42:58.485] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:42:58.874] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:42:59.252] VDD_IN: 8628.480 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:42:59.640] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:00.024] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:00.404] VDD_IN: 8628.480 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:00.789] VDD_IN: 8695.296 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:01.178] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:01.561] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:01.949] VDD_IN: 8695.296 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:02.324] VDD_IN: 8614.784 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:02.703] VDD_IN: 8628.480 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:03.089] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:03.472] VDD_IN: 8614.784 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:03.856] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:04.240] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:04.624] VDD_IN: 8709.120 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:05.014] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:05.404] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:05.790] VDD_IN: 8668.800 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:06.178] VDD_IN: 8695.296 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:06.564] VDD_IN: 8709.120 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:06.953] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:07.338] VDD_IN: 8668.800 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:07.723] VDD_IN: 8628.480 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:08.110] VDD_IN: 8614.784 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:08.498] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:08.883] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:09.269] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:09.653] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:10.038] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:10.420] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1851.776 mW,
